
METEOCLIMAT FANTOMON (MCL), 14 Avril
VOUS POUVEZ UTILISER CES DONNEES DE TEMPERATURE A CONDITION QUE CELA NE SOIT PAS COMMERCIAL.

Fantomon, 2020. Données de http://www.meteostats.bzh/index.php. Tous droits réservés.

FORMAT DU FICHIER (DONNEE MANQUANTE: -9999):

01-06 ID: Numéro ID de la station
08-15 DATE : Date YYYYMMDD
17-21 P   : Précipitations de la journée en 0,1mm
23-27 Q_P : validité de la p (0='valide'; 9='manquant')

Voici les données de Toulouse (Numéro d'identification du lieu: 9).
ALTITUDE: 151m
LATITUDE: 43°37'24"N           LONGITUDE: 01°22'42"E

    ID,    DATE,    P, Q_P
     9,18901029,    0,    0
     9,18901030,   67,    0
     9,18901031,   95,    0
     9,18901101,  210,    0
     9,18901102,   20,    0
     9,18901103,   36,    0
     9,18901104,   98,    0
     9,18901105,  152,    0
     9,18901106,    9,    0
     9,18901107,   75,    0
     9,18901108,    8,    0
     9,18901109,   54,    0
     9,18901110,    8,    0
     9,18901111,   99,    0
     9,18901112,   38,    0
     9,18901113,    0,    0
     9,18901114,    0,    0
     9,18901115,    0,    0
     9,18901116,    0,    0
     9,18901117,    0,    0
     9,18901118,    0,    0
     9,18901119,    0,    0
     9,18901120,    0,    0
     9,18901121,    0,    0
     9,18901122,    1,    0
     9,18901123,    0,    0
     9,18901124,    9,    0
     9,18901125,   25,    0
     9,18901126,    0,    0
     9,18901127,    1,    0
     9,18901128,    0,    0
     9,18901129,    0,    0
     9,18901130,    0,    0
     9,18901201,    0,    0
     9,18901202,    0,    0
     9,18901203,    0,    0
     9,18901204,    0,    0
     9,18901205,    0,    0
     9,18901206,   44,    0
     9,18901207,   72,    0
     9,18901208,    0,    0
     9,18901209,    0,    0
     9,18901210,    0,    0
     9,18901211,    0,    0
     9,18901212,    0,    0
     9,18901213,    0,    0
     9,18901214,    0,    0
     9,18901215,    0,    0
     9,18901216,    0,    0
     9,18901217,    0,    0
     9,18901218,    0,    0
     9,18901219,   47,    0
     9,18901220,    0,    0
     9,18901221,   93,    0
     9,18901222,    4,    0
     9,18901223,    0,    0
     9,18901224,    0,    0
     9,18901225,    0,    0
     9,18901226,    0,    0
     9,18901227,    0,    0
     9,18901228,    0,    0
     9,18901229,    0,    0
     9,18901230,    0,    0
     9,18901231,    0,    0
     9,18910101,    0,    0
     9,18910102,    0,    0
     9,18910103,    0,    0
     9,18910104,    0,    0
     9,18910105,    0,    0
     9,18910106,    0,    0
     9,18910107,    1,    0
     9,18910108,    1,    0
     9,18910109,    0,    0
     9,18910110,    1,    0
     9,18910111,    0,    0
     9,18910112,    1,    0
     9,18910113,    0,    0
     9,18910114,    1,    0
     9,18910115,   12,    0
     9,18910116,    1,    0
     9,18910117,    0,    0
     9,18910118,    1,    0
     9,18910119,    1,    0
     9,18910120,    1,    0
     9,18910121,  144,    0
     9,18910122,   87,    0
     9,18910123,   19,    0
     9,18910124,    0,    0
     9,18910125,    6,    0
     9,18910126,    0,    0
     9,18910127,    0,    0
     9,18910128,    0,    0
     9,18910129,    0,    0
     9,18910130,    0,    0
     9,18910131,    1,    0
     9,18910201,   29,    0
     9,18910202,   20,    0
     9,18910203,    0,    0
     9,18910204,    0,    0
     9,18910205,    0,    0
     9,18910206,    0,    0
     9,18910207,    0,    0
     9,18910208,    0,    0
     9,18910209,    0,    0
     9,18910210,    0,    0
     9,18910211,    0,    0
     9,18910212,    0,    0
     9,18910213,    0,    0
     9,18910214,    0,    0
     9,18910215,    0,    0
     9,18910216,    0,    0
     9,18910217,    0,    0
     9,18910218,    0,    0
     9,18910219,    0,    0
     9,18910220,    0,    0
     9,18910221,    0,    0
     9,18910222,    0,    0
     9,18910223,    0,    0
     9,18910224,    0,    0
     9,18910225,    0,    0
     9,18910226,    0,    0
     9,18910227,    0,    0
     9,18910228,    0,    0
     9,18910301,    0,    0
     9,18910302,    0,    0
     9,18910303,    5,    0
     9,18910304,    0,    0
     9,18910305,    0,    0
     9,18910306,    0,    0
     9,18910307,    0,    0
     9,18910308,    0,    0
     9,18910309,    0,    0
     9,18910310,   80,    0
     9,18910311,   42,    0
     9,18910312,    1,    0
     9,18910313,  105,    0
     9,18910314,  219,    0
     9,18910315,   47,    0
     9,18910316,    0,    0
     9,18910317,   32,    0
     9,18910318,    0,    0
     9,18910319,    0,    0
     9,18910320,    0,    0
     9,18910321,    6,    0
     9,18910322,    4,    0
     9,18910323,    2,    0
     9,18910324,    0,    0
     9,18910325,    1,    0
     9,18910326,    0,    0
     9,18910327,    9,    0
     9,18910328,   27,    0
     9,18910329,    6,    0
     9,18910330,    1,    0
     9,18910331,    4,    0
     9,18910401,-9999,    9
     9,18910402,-9999,    9
     9,18910403,-9999,    9
     9,18910404,-9999,    9
     9,18910405,-9999,    9
     9,18910406,-9999,    9
     9,18910407,-9999,    9
     9,18910408,-9999,    9
     9,18910409,-9999,    9
     9,18910410,-9999,    9
     9,18910411,-9999,    9
     9,18910412,-9999,    9
     9,18910413,-9999,    9
     9,18910414,-9999,    9
     9,18910415,-9999,    9
     9,18910416,-9999,    9
     9,18910417,-9999,    9
     9,18910418,-9999,    9
     9,18910419,-9999,    9
     9,18910420,-9999,    9
     9,18910421,-9999,    9
     9,18910422,-9999,    9
     9,18910423,-9999,    9
     9,18910424,-9999,    9
     9,18910425,-9999,    9
     9,18910426,-9999,    9
     9,18910427,-9999,    9
     9,18910428,-9999,    9
     9,18910429,-9999,    9
     9,18910430,-9999,    9
     9,18910501,-9999,    9
     9,18910502,-9999,    9
     9,18910503,-9999,    9
     9,18910504,-9999,    9
     9,18910505,-9999,    9
     9,18910506,-9999,    9
     9,18910507,-9999,    9
     9,18910508,-9999,    9
     9,18910509,-9999,    9
     9,18910510,-9999,    9
     9,18910511,-9999,    9
     9,18910512,-9999,    9
     9,18910513,-9999,    9
     9,18910514,-9999,    9
     9,18910515,-9999,    9
     9,18910516,-9999,    9
     9,18910517,-9999,    9
     9,18910518,-9999,    9
     9,18910519,-9999,    9
     9,18910520,-9999,    9
     9,18910521,-9999,    9
     9,18910522,-9999,    9
     9,18910523,-9999,    9
     9,18910524,-9999,    9
     9,18910525,-9999,    9
     9,18910526,-9999,    9
     9,18910527,-9999,    9
     9,18910528,-9999,    9
     9,18910529,-9999,    9
     9,18910530,-9999,    9
     9,18910531,-9999,    9
     9,18910601,-9999,    9
     9,18910602,-9999,    9
     9,18910603,-9999,    9
     9,18910604,-9999,    9
     9,18910605,-9999,    9
     9,18910606,-9999,    9
     9,18910607,-9999,    9
     9,18910608,-9999,    9
     9,18910609,-9999,    9
     9,18910610,-9999,    9
     9,18910611,-9999,    9
     9,18910612,-9999,    9
     9,18910613,-9999,    9
     9,18910614,-9999,    9
     9,18910615,-9999,    9
     9,18910616,-9999,    9
     9,18910617,-9999,    9
     9,18910618,-9999,    9
     9,18910619,-9999,    9
     9,18910620,-9999,    9
     9,18910621,-9999,    9
     9,18910622,-9999,    9
     9,18910623,-9999,    9
     9,18910624,-9999,    9
     9,18910625,-9999,    9
     9,18910626,-9999,    9
     9,18910627,-9999,    9
     9,18910628,-9999,    9
     9,18910629,-9999,    9
     9,18910630,-9999,    9
     9,18910701,-9999,    9
     9,18910702,-9999,    9
     9,18910703,-9999,    9
     9,18910704,-9999,    9
     9,18910705,-9999,    9
     9,18910706,-9999,    9
     9,18910707,-9999,    9
     9,18910708,-9999,    9
     9,18910709,-9999,    9
     9,18910710,-9999,    9
     9,18910711,-9999,    9
     9,18910712,-9999,    9
     9,18910713,-9999,    9
     9,18910714,-9999,    9
     9,18910715,-9999,    9
     9,18910716,-9999,    9
     9,18910717,-9999,    9
     9,18910718,-9999,    9
     9,18910719,-9999,    9
     9,18910720,-9999,    9
     9,18910721,-9999,    9
     9,18910722,-9999,    9
     9,18910723,-9999,    9
     9,18910724,-9999,    9
     9,18910725,-9999,    9
     9,18910726,-9999,    9
     9,18910727,-9999,    9
     9,18910728,-9999,    9
     9,18910729,-9999,    9
     9,18910730,-9999,    9
     9,18910731,-9999,    9
     9,18910801,-9999,    9
     9,18910802,-9999,    9
     9,18910803,-9999,    9
     9,18910804,-9999,    9
     9,18910805,-9999,    9
     9,18910806,-9999,    9
     9,18910807,-9999,    9
     9,18910808,-9999,    9
     9,18910809,-9999,    9
     9,18910810,-9999,    9
     9,18910811,-9999,    9
     9,18910812,-9999,    9
     9,18910813,-9999,    9
     9,18910814,-9999,    9
     9,18910815,-9999,    9
     9,18910816,-9999,    9
     9,18910817,-9999,    9
     9,18910818,-9999,    9
     9,18910819,-9999,    9
     9,18910820,-9999,    9
     9,18910821,-9999,    9
     9,18910822,-9999,    9
     9,18910823,-9999,    9
     9,18910824,-9999,    9
     9,18910825,-9999,    9
     9,18910826,-9999,    9
     9,18910827,-9999,    9
     9,18910828,-9999,    9
     9,18910829,-9999,    9
     9,18910830,-9999,    9
     9,18910831,-9999,    9
     9,18910901,-9999,    9
     9,18910902,-9999,    9
     9,18910903,-9999,    9
     9,18910904,-9999,    9
     9,18910905,-9999,    9
     9,18910906,-9999,    9
     9,18910907,-9999,    9
     9,18910908,-9999,    9
     9,18910909,-9999,    9
     9,18910910,-9999,    9
     9,18910911,-9999,    9
     9,18910912,-9999,    9
     9,18910913,-9999,    9
     9,18910914,-9999,    9
     9,18910915,-9999,    9
     9,18910916,-9999,    9
     9,18910917,-9999,    9
     9,18910918,-9999,    9
     9,18910919,-9999,    9
     9,18910920,-9999,    9
     9,18910921,-9999,    9
     9,18910922,-9999,    9
     9,18910923,-9999,    9
     9,18910924,-9999,    9
     9,18910925,-9999,    9
     9,18910926,-9999,    9
     9,18910927,-9999,    9
     9,18910928,-9999,    9
     9,18910929,-9999,    9
     9,18910930,-9999,    9
     9,18911001,-9999,    9
     9,18911002,-9999,    9
     9,18911003,-9999,    9
     9,18911004,-9999,    9
     9,18911005,-9999,    9
     9,18911006,-9999,    9
     9,18911007,-9999,    9
     9,18911008,-9999,    9
     9,18911009,-9999,    9
     9,18911010,-9999,    9
     9,18911011,-9999,    9
     9,18911012,-9999,    9
     9,18911013,-9999,    9
     9,18911014,-9999,    9
     9,18911015,-9999,    9
     9,18911016,-9999,    9
     9,18911017,-9999,    9
     9,18911018,-9999,    9
     9,18911019,-9999,    9
     9,18911020,-9999,    9
     9,18911021,-9999,    9
     9,18911022,-9999,    9
     9,18911023,-9999,    9
     9,18911024,-9999,    9
     9,18911025,-9999,    9
     9,18911026,-9999,    9
     9,18911027,-9999,    9
     9,18911028,-9999,    9
     9,18911029,-9999,    9
     9,18911030,-9999,    9
     9,18911031,-9999,    9
     9,18911101,-9999,    9
     9,18911102,-9999,    9
     9,18911103,-9999,    9
     9,18911104,-9999,    9
     9,18911105,-9999,    9
     9,18911106,-9999,    9
     9,18911107,-9999,    9
     9,18911108,-9999,    9
     9,18911109,-9999,    9
     9,18911110,-9999,    9
     9,18911111,-9999,    9
     9,18911112,-9999,    9
     9,18911113,-9999,    9
     9,18911114,-9999,    9
     9,18911115,-9999,    9
     9,18911116,-9999,    9
     9,18911117,-9999,    9
     9,18911118,-9999,    9
     9,18911119,-9999,    9
     9,18911120,-9999,    9
     9,18911121,-9999,    9
     9,18911122,-9999,    9
     9,18911123,-9999,    9
     9,18911124,-9999,    9
     9,18911125,-9999,    9
     9,18911126,-9999,    9
     9,18911127,-9999,    9
     9,18911128,-9999,    9
     9,18911129,-9999,    9
     9,18911130,-9999,    9
     9,18911201,-9999,    9
     9,18911202,-9999,    9
     9,18911203,-9999,    9
     9,18911204,-9999,    9
     9,18911205,-9999,    9
     9,18911206,-9999,    9
     9,18911207,-9999,    9
     9,18911208,-9999,    9
     9,18911209,-9999,    9
     9,18911210,-9999,    9
     9,18911211,-9999,    9
     9,18911212,-9999,    9
     9,18911213,-9999,    9
     9,18911214,-9999,    9
     9,18911215,-9999,    9
     9,18911216,-9999,    9
     9,18911217,-9999,    9
     9,18911218,-9999,    9
     9,18911219,-9999,    9
     9,18911220,-9999,    9
     9,18911221,-9999,    9
     9,18911222,-9999,    9
     9,18911223,-9999,    9
     9,18911224,-9999,    9
     9,18911225,-9999,    9
     9,18911226,-9999,    9
     9,18911227,-9999,    9
     9,18911228,-9999,    9
     9,18911229,-9999,    9
     9,18911230,-9999,    9
     9,18911231,-9999,    9
     9,18920101,-9999,    9
     9,18920102,-9999,    9
     9,18920103,-9999,    9
     9,18920104,-9999,    9
     9,18920105,-9999,    9
     9,18920106,-9999,    9
     9,18920107,-9999,    9
     9,18920108,-9999,    9
     9,18920109,-9999,    9
     9,18920110,-9999,    9
     9,18920111,-9999,    9
     9,18920112,-9999,    9
     9,18920113,-9999,    9
     9,18920114,-9999,    9
     9,18920115,-9999,    9
     9,18920116,-9999,    9
     9,18920117,-9999,    9
     9,18920118,-9999,    9
     9,18920119,-9999,    9
     9,18920120,-9999,    9
     9,18920121,-9999,    9
     9,18920122,-9999,    9
     9,18920123,-9999,    9
     9,18920124,-9999,    9
     9,18920125,-9999,    9
     9,18920126,-9999,    9
     9,18920127,-9999,    9
     9,18920128,-9999,    9
     9,18920129,-9999,    9
     9,18920130,-9999,    9
     9,18920131,-9999,    9
     9,18920201,-9999,    9
     9,18920202,-9999,    9
     9,18920203,-9999,    9
     9,18920204,-9999,    9
     9,18920205,-9999,    9
     9,18920206,-9999,    9
     9,18920207,-9999,    9
     9,18920208,-9999,    9
     9,18920209,-9999,    9
     9,18920210,-9999,    9
     9,18920211,-9999,    9
     9,18920212,-9999,    9
     9,18920213,-9999,    9
     9,18920214,-9999,    9
     9,18920215,-9999,    9
     9,18920216,-9999,    9
     9,18920217,-9999,    9
     9,18920218,-9999,    9
     9,18920219,-9999,    9
     9,18920220,-9999,    9
     9,18920221,-9999,    9
     9,18920222,-9999,    9
     9,18920223,-9999,    9
     9,18920224,-9999,    9
     9,18920225,-9999,    9
     9,18920226,-9999,    9
     9,18920227,-9999,    9
     9,18920228,-9999,    9
     9,18920229,-9999,    9
     9,18920301,-9999,    9
     9,18920302,-9999,    9
     9,18920303,-9999,    9
     9,18920304,-9999,    9
     9,18920305,-9999,    9
     9,18920306,-9999,    9
     9,18920307,-9999,    9
     9,18920308,-9999,    9
     9,18920309,-9999,    9
     9,18920310,-9999,    9
     9,18920311,-9999,    9
     9,18920312,-9999,    9
     9,18920313,-9999,    9
     9,18920314,-9999,    9
     9,18920315,-9999,    9
     9,18920316,-9999,    9
     9,18920317,-9999,    9
     9,18920318,-9999,    9
     9,18920319,-9999,    9
     9,18920320,-9999,    9
     9,18920321,-9999,    9
     9,18920322,-9999,    9
     9,18920323,-9999,    9
     9,18920324,-9999,    9
     9,18920325,-9999,    9
     9,18920326,-9999,    9
     9,18920327,-9999,    9
     9,18920328,-9999,    9
     9,18920329,-9999,    9
     9,18920330,-9999,    9
     9,18920331,-9999,    9
     9,18920401,-9999,    9
     9,18920402,-9999,    9
     9,18920403,-9999,    9
     9,18920404,-9999,    9
     9,18920405,-9999,    9
     9,18920406,-9999,    9
     9,18920407,-9999,    9
     9,18920408,-9999,    9
     9,18920409,-9999,    9
     9,18920410,-9999,    9
     9,18920411,-9999,    9
     9,18920412,-9999,    9
     9,18920413,-9999,    9
     9,18920414,-9999,    9
     9,18920415,-9999,    9
     9,18920416,-9999,    9
     9,18920417,-9999,    9
     9,18920418,-9999,    9
     9,18920419,-9999,    9
     9,18920420,-9999,    9
     9,18920421,-9999,    9
     9,18920422,-9999,    9
     9,18920423,-9999,    9
     9,18920424,-9999,    9
     9,18920425,-9999,    9
     9,18920426,-9999,    9
     9,18920427,-9999,    9
     9,18920428,-9999,    9
     9,18920429,-9999,    9
     9,18920430,-9999,    9
     9,18920501,-9999,    9
     9,18920502,-9999,    9
     9,18920503,-9999,    9
     9,18920504,-9999,    9
     9,18920505,-9999,    9
     9,18920506,-9999,    9
     9,18920507,-9999,    9
     9,18920508,-9999,    9
     9,18920509,-9999,    9
     9,18920510,-9999,    9
     9,18920511,-9999,    9
     9,18920512,-9999,    9
     9,18920513,-9999,    9
     9,18920514,-9999,    9
     9,18920515,-9999,    9
     9,18920516,-9999,    9
     9,18920517,-9999,    9
     9,18920518,-9999,    9
     9,18920519,-9999,    9
     9,18920520,-9999,    9
     9,18920521,-9999,    9
     9,18920522,-9999,    9
     9,18920523,-9999,    9
     9,18920524,-9999,    9
     9,18920525,-9999,    9
     9,18920526,-9999,    9
     9,18920527,-9999,    9
     9,18920528,-9999,    9
     9,18920529,-9999,    9
     9,18920530,-9999,    9
     9,18920531,-9999,    9
     9,18920601,-9999,    9
     9,18920602,-9999,    9
     9,18920603,-9999,    9
     9,18920604,-9999,    9
     9,18920605,-9999,    9
